project	det_plate
MUT	MUT001_HEK293T_XH_X2_B1_DUO53HI52LO
NLP	NLP001_RAW6547_XH_X1_F1B5_DUO52HI53LO
NLP	NLP001_INS1_XH_X1_F1B5_DUO52HI53LO
NLP	NLP001_HEPG2_XH_X1_F1B5_DUO52HI53LO
OSG	OSG002_XC_XH_X1_B21
OSG	OSG001_HMLE_XH_X1_F1B5_DUO52HI53LO
OSG	OSG001_SAEC_XH_X1_F1B5_DUO52HI53LO
OSG	OSG001_SALE_XH_X1_F1B5_DUO52HI53LO
OSG	OSG001_PMEL_XH_X1_F1B5_DUO52HI53LO
PAC	PAC026_U2OS_6H_X1_B1_UNI4445L
PAC	PAC010_U2OS_6H_X2_B1_UNI4445R
PAC	PAC043_U2OS_6H_X1_B1_UNI4445R
PAC	PAC063_U2OS_6H_X2_B1_UNI4445R
PAC	PAC047_U2OS_6H_X1_B1_UNI4445L
PAC	PAC053_U2OS_6H_X3_B1_UNI4445R
PAC	PAC058_U2OS_6H_X2_B1_UNI4445L
PAC	PAC029_U2OS_6H_X2_B1_UNI4445R
PAC	PAC031_U2OS_6H_X3_B1_UNI4445R
PAC	PAC051_U2OS_6H_X1_B1_UNI4445R
PAC	PAC039_U2OS_6H_X1_B1_UNI4445L
PAC	PAC044_U2OS_6H_X1_B1_UNI4445R
PAC	PAC057_U2OS_6H_X1_B1_UNI4445L
PAC	PAC008_U2OS_6H_X1_B1_UNI4445L
PAC	PAC051_U2OS_6H_X2_B1_UNI4445R
PAC	PAC025_U2OS_6H_X2_B1_UNI4445R
PAC	PAC046_U2OS_6H_X1_B1_UNI4445L
PAC	PAC036_U2OS_6H_X3_B1_UNI4445R
PAC	PAC015_U2OS_6H_X1_B1_UNI4445R
PAC	PAC009_U2OS_6H_X1_B1_UNI4445R
PAC	PAC065_U2OS_6H_X2_B1_UNI4445R
PAC	PAC031_U2OS_6H_X2_B1_UNI4445L
PAC	PAC002_U2OS_6H_X3_B1_UNI4445L
PAC	PAC042_U2OS_6H_X2_B1_UNI4445R
PAC	PAC061_U2OS_6H_X3_B1_UNI4445R
PAC	PAC008_U2OS_6H_X3_B1_UNI4445L
PAC	PAC052_U2OS_6H_X3_B1_UNI4445R
PAC	PAC053_U2OS_6H_X3_B1_UNI4445L
PAC	PAC056_U2OS_6H_X1_B1_UNI4445R
PAC	PAC052_U2OS_6H_X3_B1_UNI4445L
PAC	PAC060_U2OS_6H_X1_B1_UNI4445L
PAC	PAC011_U2OS_6H_X3_B1_UNI4445L
PAC	PAC052_U2OS_6H_X1_B1_UNI4445R
PAC	PAC046_U2OS_6H_X3_B1_UNI4445L
PAC	PAC039_U2OS_6H_X3_B1_UNI4445R
PAC	PAC031_U2OS_6H_X1_B1_UNI4445R
PAC	PAC011_U2OS_6H_X3_B1_UNI4445R
PAC	PAC063_U2OS_6H_X3_B1_UNI4445R
PAC	PAC012_U2OS_6H_X2_B1_UNI4445R
PAC	PAC032_U2OS_6H_X1_B1_UNI4445R
PAC	PAC016_U2OS_6H_X2_B1_UNI4445L
PAC	PAC052_U2OS_6H_X1_B1_UNI4445L
PAC	PAC025_U2OS_6H_X1_B1_UNI4445L
PAC	PAC018_U2OS_6H_X1_B1_UNI4445L
PAC	PAC043_U2OS_6H_X1_B1_UNI4445L
PAC	PAC059_U2OS_6H_X2_B1_UNI4445L
PAC	PAC016_U2OS_6H_X2_B1_UNI4445R
PAC	PAC017_U2OS_6H_X3_B1_UNI4445L
PAC	PAC058_U2OS_6H_X2_B1_UNI4445R
PAC	PAC038_U2OS_6H_X3_B1_UNI4445R
PAC	PAC015_U2OS_6H_X3_B1_UNI4445R
PAC	PAC067_U2OS_6H_X1_B1_UNI4445R
PAC	PAC024_U2OS_6H_X3_B1_UNI4445R
PAC	PAC031_U2OS_6H_X2_B1_UNI4445R
PAC	PAC018_U2OS_6H_X3_B1_UNI4445L
PAC	PAC026_U2OS_6H_X3_B1_UNI4445R
PAC	PAC065_U2OS_6H_X1_B1_UNI4445R
PAC	PAC030_U2OS_6H_X3_B1_UNI4445L
PAC	PAC042_U2OS_6H_X1_B1_UNI4445L
PAC	PAC011_U2OS_6H_X2_B1_UNI4445L
PAC	PAC045_U2OS_6H_X3_B1_UNI4445R
PAC	PAC012_U2OS_6H_X2_B1_UNI4445L
PAC	PAC016_U2OS_6H_X3_B1_UNI4445L
PAC	PAC004_U2OS_6H_X1_B1_UNI4445R
PAC	PAC055_U2OS_6H_X3_B1_UNI4445L
PAC	PAC045_U2OS_6H_X2_B1_UNI4445R
PAC	PAC039_U2OS_6H_X3_B1_UNI4445L
PAC	PAC014_U2OS_6H_X3_B1_UNI4445L
PAC	PAC058_U2OS_6H_X3_B1_UNI4445R
PAC	PAC017_U2OS_6H_X3_B1_UNI4445R
PAC	PAC009_U2OS_6H_X2_B1_UNI4445R
PAC	PAC009_U2OS_6H_X1_B1_UNI4445L
PAC	PAC034_U2OS_6H_X1_B1_UNI4445R
PAC	PAC050_U2OS_6H_X1_B1_UNI4445R
PAC	PAC005_U2OS_6H_X1_B1_UNI4445L
PAC	PAC032_U2OS_6H_X3_B1_UNI4445R
PAC	PAC010_U2OS_6H_X2_B1_UNI4445L
PAC	PAC041_U2OS_6H_X3_B1_UNI4445R
PAC	PAC039_U2OS_6H_X2_B1_UNI4445R
PAC	PAC040_U2OS_6H_X2_B1_UNI4445L
PAC	PAC048_U2OS_6H_X1_B1_UNI4445R
PAC	PAC023_U2OS_6H_X3_B1_UNI4445R
PAC	PAC019_U2OS_6H_X2_B1_UNI4445R
PAC	PAC008_U2OS_6H_X2_B1_UNI4445L
PAC	PAC055_U2OS_6H_X1_B1_UNI4445L
PAC	PAC066_U2OS_6H_X1_B1_UNI4445L
PAC	PAC002_U2OS_6H_X1_B1_UNI4445L
PAC	PAC039_U2OS_6H_X1_B1_UNI4445R
PAC	PAC066_U2OS_6H_X2_B1_UNI4445L
PAC	PAC051_U2OS_6H_X3_B1_UNI4445L
PAC	PAC056_U2OS_6H_X1_B1_UNI4445L
PAC	PAC049_U2OS_6H_X1_B1_UNI4445L
PAC	PAC058_U2OS_6H_X1_B1_UNI4445R
PAC	PAC011_U2OS_6H_X1_B1_UNI4445L
PAC	PAC009_U2OS_6H_X3_B1_UNI4445L
PAC	PAC028_U2OS_6H_X1_B1_UNI4445R
PAC	PAC061_U2OS_6H_X1_B1_UNI4445R
PAC	PAC064_U2OS_6H_X3_B1_UNI4445L
PAC	PAC018_U2OS_6H_X1_B1_UNI4445R
PAC	PAC035_U2OS_6H_X2_B1_UNI4445L
PAC	PAC020_U2OS_6H_X2_B1_UNI4445R
PAC	PAC045_U2OS_6H_X1_B1_UNI4445L
PAC	PAC047_U2OS_6H_X2_B1_UNI4445L
PAC	PAC017_U2OS_6H_X2_B1_UNI4445L
PAC	PAC030_U2OS_6H_X3_B1_UNI4445R
PAC	PAC024_U2OS_6H_X1_B1_UNI4445R
PAC	PAC053_U2OS_6H_X1_B1_UNI4445R
PAC	PAC010_U2OS_6H_X1_B1_UNI4445R
PAC	PAC044_U2OS_6H_X3_B1_UNI4445L
PAC	PAC042_U2OS_6H_X1_B1_UNI4445R
PAC	PAC029_U2OS_6H_X3_B1_UNI4445L
PAC	PAC066_U2OS_6H_X3_B1_UNI4445L
PAC	PAC001_U2OS_6H_X2_B1_UNI4445L
PAC	PAC015_U2OS_6H_X2_B1_UNI4445R
PAC	PAC033_U2OS_6H_X3_B1_UNI4445L
PAC	PAC044_U2OS_6H_X1_B1_UNI4445L
PAC	PAC026_U2OS_6H_X1_B1_UNI4445R
PAC	PAC025_U2OS_6H_X1_B1_UNI4445R
PAC	PAC033_U2OS_6H_X3_B1_UNI4445R
PAC	PAC014_U2OS_6H_X1_B1_UNI4445R
PAC	PAC029_U2OS_6H_X1_B1_UNI4445L
PAC	PAC004_U2OS_6H_X2_B1_UNI4445L
PAC	PAC027_U2OS_6H_X3_B1_UNI4445L
PAC	PAC040_U2OS_6H_X3_B1_UNI4445L
PAC	PAC002_U2OS_6H_X3_B1_UNI4445R
PAC	PAC059_U2OS_6H_X3_B1_UNI4445R
PAC	PAC045_U2OS_6H_X1_B1_UNI4445R
PAC	PAC034_U2OS_6H_X2_B1_UNI4445R
PAC	PAC016_U2OS_6H_X1_B1_UNI4445R
PAC	PAC046_U2OS_6H_X2_B1_UNI4445L
PAC	PAC017_U2OS_6H_X2_B1_UNI4445R
PAC	PAC026_U2OS_6H_X3_B1_UNI4445L
PAC	PAC036_U2OS_6H_X2_B1_UNI4445R
PAC	PAC068_U2OS_6H_X1_B1_UNI4445R
PAC	PAC036_U2OS_6H_X3_B1_UNI4445L
PAC	PAC018_U2OS_6H_X2_B1_UNI4445R
PAC	PAC047_U2OS_6H_X2_B1_UNI4445R
PAC	PAC055_U2OS_6H_X3_B1_UNI4445R
PAC	PAC029_U2OS_6H_X1_B1_UNI4445R
PAC	PAC049_U2OS_6H_X3_B1_UNI4445L
PAC	PAC021_U2OS_6H_X3_B1_UNI4445R
PAC	PAC050_U2OS_6H_X3_B1_UNI4445L
PAC	PAC013_U2OS_6H_X3_B1_UNI4445R
PAC	PAC032_U2OS_6H_X1_B1_UNI4445L
PAC	PAC009_U2OS_6H_X3_B1_UNI4445R
PAC	PAC040_U2OS_6H_X1_B1_UNI4445R
PAC	PAC059_U2OS_6H_X2_B1_UNI4445R
PAC	PAC013_U2OS_6H_X1_B1_UNI4445R
PAC	PAC022_U2OS_6H_X2_B1_UNI4445L
PAC	PAC020_U2OS_6H_X3_B1_UNI4445R
PAC	PAC054_U2OS_6H_X2_B1_UNI4445L
PAC	PAC041_U2OS_6H_X2_B1_UNI4445R
PAC	PAC058_U2OS_6H_X1_B1_UNI4445L
PAC	PAC013_U2OS_6H_X2_B1_UNI4445L
PAC	PAC034_U2OS_6H_X2_B1_UNI4445L
PAC	PAC065_U2OS_6H_X3_B1_UNI4445R
PAC	PAC030_U2OS_6H_X1_B1_UNI4445L
PAC	PAC019_U2OS_6H_X2_B1_UNI4445L
PAC	PAC064_U2OS_6H_X3_B1_UNI4445R
PAC	PAC068_U2OS_6H_X2_B1_UNI4445R
PAC	PAC060_U2OS_6H_X3_B1_UNI4445R
PAC	PAC051_U2OS_6H_X1_B1_UNI4445L
PAC	PAC040_U2OS_6H_X3_B1_UNI4445R
PAC	PAC038_U2OS_6H_X2_B1_UNI4445L
PAC	PAC036_U2OS_6H_X1_B1_UNI4445R
PAC	PAC012_U2OS_6H_X3_B1_UNI4445L
PAC	PAC007_U2OS_6H_X2_B1_UNI4445R
PAC	PAC047_U2OS_6H_X3_B1_UNI4445L
PAC	PAC020_U2OS_6H_X1_B1_UNI4445R
PAC	PAC016_U2OS_6H_X3_B1_UNI4445R
PAC	PAC062_U2OS_6H_X2_B1_UNI4445R
PAC	PAC021_U2OS_6H_X1_B1_UNI4445R
PAC	PAC053_U2OS_6H_X1_B1_UNI4445L
PAC	PAC066_U2OS_6H_X2_B1_UNI4445R
PAC	PAC067_U2OS_6H_X2_B1_UNI4445R
PAC	PAC023_U2OS_6H_X1_B1_UNI4445L
PAC	PAC057_U2OS_6H_X2_B1_UNI4445L
PAC	PAC011_U2OS_6H_X1_B1_UNI4445R
PAC	PAC038_U2OS_6H_X2_B1_UNI4445R
PAC	PAC062_U2OS_6H_X1_B1_UNI4445L
PAC	PAC063_U2OS_6H_X1_B1_UNI4445L
PAC	PAC036_U2OS_6H_X1_B1_UNI4445L
PAC	PAC047_U2OS_6H_X1_B1_UNI4445R
PAC	PAC064_U2OS_6H_X2_B1_UNI4445L
PAC	PAC022_U2OS_6H_X1_B1_UNI4445L
PAC	PAC031_U2OS_6H_X3_B1_UNI4445L
PAC	PAC006_U2OS_6H_X2_B1_UNI4445L
PAC	PAC008_U2OS_6H_X3_B1_UNI4445R
PAC	PAC064_U2OS_6H_X1_B1_UNI4445R
PAC	PAC032_U2OS_6H_X2_B1_UNI4445L
PAC	PAC034_U2OS_6H_X3_B1_UNI4445L
PAC	PAC056_U2OS_6H_X3_B1_UNI4445L
PAC	PAC054_U2OS_6H_X3_B1_UNI4445L
PAC	PAC040_U2OS_6H_X2_B1_UNI4445R
PAC	PAC069_U2OS_6H_X3_B1_UNI4445R
PAC	PAC060_U2OS_6H_X1_B1_UNI4445R
PAC	PAC014_U2OS_6H_X2_B1_UNI4445R
PAC	PAC020_U2OS_6H_X2_B1_UNI4445L
PAC	PAC043_U2OS_6H_X2_B1_UNI4445L
PAC	PAC050_U2OS_6H_X3_B1_UNI4445R
PAC	PAC045_U2OS_6H_X2_B1_UNI4445L
PAC	PAC067_U2OS_6H_X2_B1_UNI4445L
PAC	PAC029_U2OS_6H_X2_B1_UNI4445L
PAC	PAC037_U2OS_6H_X2_B1_UNI4445L
PAC	PAC066_U2OS_6H_X3_B1_UNI4445R
PAC	PAC046_U2OS_6H_X3_B1_UNI4445R
PAC	PAC065_U2OS_6H_X3_B1_UNI4445L
PAC	PAC054_U2OS_6H_X2_B1_UNI4445R
PAC	PAC040_U2OS_6H_X1_B1_UNI4445L
PAC	PAC030_U2OS_6H_X2_B1_UNI4445R
PAC	PAC028_U2OS_6H_X2_B1_UNI4445R
PAC	PAC039_U2OS_6H_X2_B1_UNI4445L
PAC	PAC068_U2OS_6H_X2_B1_UNI4445L
PAC	PAC062_U2OS_6H_X2_B1_UNI4445L
PAC	PAC024_U2OS_6H_X2_B1_UNI4445R
PAC	PAC037_U2OS_6H_X2_B1_UNI4445R
PAC	PAC061_U2OS_6H_X2_B1_UNI4445L
PAC	PAC005_U2OS_6H_X1_B1_UNI4445R
PAC	PAC034_U2OS_6H_X3_B1_UNI4445R
PAC	PAC013_U2OS_6H_X2_B1_UNI4445R
PAC	PAC036_U2OS_6H_X2_B1_UNI4445L
PAC	PAC003_U2OS_6H_X2_B1_UNI4445R
PAC	PAC067_U2OS_6H_X1_B1_UNI4445L
PAC	PAC004_U2OS_6H_X2_B1_UNI4445R
PAC	PAC002_U2OS_6H_X1_B1_UNI4445R
PAC	PAC013_U2OS_6H_X3_B1_UNI4445L
PAC	PAC024_U2OS_6H_X1_B1_UNI4445L
PAC	PAC048_U2OS_6H_X1_B1_UNI4445L
PAC	PAC018_U2OS_6H_X3_B1_UNI4445R
PAC	PAC047_U2OS_6H_X3_B1_UNI4445R
PAC	PAC001_U2OS_6H_X1_B1_UNI4445L
PAC	PAC060_U2OS_6H_X3_B1_UNI4445L
PAC	PAC069_U2OS_6H_X1_B1_UNI4445L
PAC	PAC046_U2OS_6H_X2_B1_UNI4445R
PAC	PAC027_U2OS_6H_X1_B1_UNI4445R
PAC	PAC021_U2OS_6H_X2_B1_UNI4445R
PAC	PAC006_U2OS_6H_X2_B1_UNI4445R
PAC	PAC008_U2OS_6H_X2_B1_UNI4445R
PAC	PAC061_U2OS_6H_X3_B1_UNI4445L
PAC	PAC028_U2OS_6H_X3_B1_UNI4445L
PAC	PAC057_U2OS_6H_X1_B1_UNI4445R
PAC	PAC054_U2OS_6H_X3_B1_UNI4445R
PAC	PAC014_U2OS_6H_X2_B1_UNI4445L
PAC	PAC060_U2OS_6H_X2_B1_UNI4445R
PAC	PAC012_U2OS_6H_X1_B1_UNI4445R
PAC	PAC034_U2OS_6H_X1_B1_UNI4445L
PAC	PAC014_U2OS_6H_X3_B1_UNI4445R
PAC	PAC027_U2OS_6H_X3_B1_UNI4445R
PAC	PAC044_U2OS_6H_X2_B1_UNI4445L
PAC	PAC026_U2OS_6H_X2_B1_UNI4445L
PAC	PAC025_U2OS_6H_X2_B1_UNI4445L
PAC	PAC023_U2OS_6H_X3_B1_UNI4445L
PAC	PAC063_U2OS_6H_X2_B1_UNI4445L
PAC	PAC019_U2OS_6H_X1_B1_UNI4445R
PAC	PAC027_U2OS_6H_X1_B1_UNI4445L
PAC	PAC001_U2OS_6H_X2_B1_UNI4445R
PAC	PAC032_U2OS_6H_X2_B1_UNI4445R
PAC	PAC005_U2OS_6H_X3_B1_UNI4445L
PAC	PAC069_U2OS_6H_X3_B1_UNI4445L
PAC	PAC048_U2OS_6H_X3_B1_UNI4445L
PAC	PAC030_U2OS_6H_X2_B1_UNI4445L
PAC	PAC033_U2OS_6H_X2_B1_UNI4445R
PAC	PAC035_U2OS_6H_X2_B1_UNI4445R
PAC	PAC029_U2OS_6H_X3_B1_UNI4445R
PAC	PAC010_U2OS_6H_X1_B1_UNI4445L
PAC	PAC046_U2OS_6H_X1_B1_UNI4445R
PAC	PAC063_U2OS_6H_X1_B1_UNI4445R
PAC	PAC054_U2OS_6H_X1_B1_UNI4445R
PAC	PAC042_U2OS_6H_X3_B1_UNI4445L
PAC	PAC037_U2OS_6H_X1_B1_UNI4445L
PAC	PAC025_U2OS_6H_X3_B1_UNI4445L
PAC	PAC013_U2OS_6H_X1_B1_UNI4445L
PAC	PAC037_U2OS_6H_X1_B1_UNI4445R
PAC	PAC055_U2OS_6H_X2_B1_UNI4445R
PAC	PAC003_U2OS_6H_X2_B1_UNI4445L
PAC	PAC033_U2OS_6H_X1_B1_UNI4445R
PAC	PAC043_U2OS_6H_X3_B1_UNI4445R
PAC	PAC015_U2OS_6H_X1_B1_UNI4445L
PAC	PAC041_U2OS_6H_X3_B1_UNI4445L
PAC	PAC035_U2OS_6H_X1_B1_UNI4445L
PAC	PAC033_U2OS_6H_X1_B1_UNI4445L
PAC	PAC022_U2OS_6H_X2_B1_UNI4445R
PAC	PAC016_U2OS_6H_X1_B1_UNI4445L
PAC	PAC020_U2OS_6H_X3_B1_UNI4445L
PAC	PAC023_U2OS_6H_X2_B1_UNI4445R
PAC	PAC035_U2OS_6H_X1_B1_UNI4445R
PAC	PAC068_U2OS_6H_X1_B1_UNI4445L
PAC	PAC011_U2OS_6H_X2_B1_UNI4445R
PAC	PAC028_U2OS_6H_X1_B1_UNI4445L
PAC	PAC062_U2OS_6H_X3_B1_UNI4445L
PAC	PAC023_U2OS_6H_X1_B1_UNI4445R
PAC	PAC062_U2OS_6H_X1_B1_UNI4445R
PAC	PAC049_U2OS_6H_X2_B1_UNI4445L
PAC	PAC050_U2OS_6H_X1_B1_UNI4445L
PAC	PAC026_U2OS_6H_X2_B1_UNI4445R
PAC	PAC030_U2OS_6H_X1_B1_UNI4445R
PAC	PAC037_U2OS_6H_X3_B1_UNI4445L
PAC	PAC022_U2OS_6H_X1_B1_UNI4445R
PAC	PAC054_U2OS_6H_X1_B1_UNI4445L
PAC	PAC041_U2OS_6H_X2_B1_UNI4445L
PAC	PAC032_U2OS_6H_X3_B1_UNI4445L
PAC	PAC025_U2OS_6H_X3_B1_UNI4445R
PAC	PAC069_U2OS_6H_X1_B1_UNI4445R
PAC	PAC021_U2OS_6H_X2_B1_UNI4445L
PAC	PAC051_U2OS_6H_X3_B1_UNI4445R
PAC	PAC064_U2OS_6H_X2_B1_UNI4445R
PAC	PAC059_U2OS_6H_X1_B1_UNI4445L
PAC	PAC064_U2OS_6H_X1_B1_UNI4445L
PAC	PAC017_U2OS_6H_X1_B1_UNI4445R
PAC	PAC061_U2OS_6H_X1_B1_UNI4445L
PAC	PAC051_U2OS_6H_X2_B1_UNI4445L
PAC	PAC049_U2OS_6H_X3_B1_UNI4445R
PAC	PAC069_U2OS_6H_X2_B1_UNI4445R
PAC	PAC062_U2OS_6H_X3_B1_UNI4445R
PAC	PAC019_U2OS_6H_X1_B1_UNI4445L
PAC	PAC005_U2OS_6H_X3_B1_UNI4445R
PAC	PAC004_U2OS_6H_X1_B1_UNI4445L
PAC	PAC055_U2OS_6H_X1_B1_UNI4445R
PAC	PAC063_U2OS_6H_X3_B1_UNI4445L
PAC	PAC014_U2OS_6H_X1_B1_UNI4445L
PAC	PAC027_U2OS_6H_X2_B1_UNI4445L
PAC	PAC050_U2OS_6H_X2_B1_UNI4445L
PAC	PAC041_U2OS_6H_X1_B1_UNI4445R
PAC	PAC007_U2OS_6H_X2_B1_UNI4445L
PAC	PAC012_U2OS_6H_X3_B1_UNI4445R
PAC	PAC003_U2OS_6H_X3_B1_UNI4445L
PAC	PAC057_U2OS_6H_X3_B1_UNI4445R
PAC	PAC059_U2OS_6H_X3_B1_UNI4445L
PAC	PAC043_U2OS_6H_X3_B1_UNI4445L
PAC	PAC053_U2OS_6H_X2_B1_UNI4445L
PAC	PAC020_U2OS_6H_X1_B1_UNI4445L
PAC	PAC041_U2OS_6H_X1_B1_UNI4445L
PAC	PAC018_U2OS_6H_X2_B1_UNI4445L
PAC	PAC052_U2OS_6H_X2_B1_UNI4445R
PAC	PAC021_U2OS_6H_X1_B1_UNI4445L
PAC	PAC012_U2OS_6H_X1_B1_UNI4445L
PAC	PAC042_U2OS_6H_X3_B1_UNI4445R
PAC	PAC009_U2OS_6H_X2_B1_UNI4445L
PAC	PAC059_U2OS_6H_X1_B1_UNI4445R
PAC	PAC050_U2OS_6H_X2_B1_UNI4445R
PAC	PAC024_U2OS_6H_X2_B1_UNI4445L
PAC	PAC027_U2OS_6H_X2_B1_UNI4445R
PAC	PAC043_U2OS_6H_X2_B1_UNI4445R
PAC	PAC048_U2OS_6H_X2_B1_UNI4445R
PAC	PAC060_U2OS_6H_X2_B1_UNI4445L
PAC	PAC019_U2OS_6H_X3_B1_UNI4445R
PAC	PAC023_U2OS_6H_X2_B1_UNI4445L
PAC	PAC056_U2OS_6H_X3_B1_UNI4445R
PAC	PAC048_U2OS_6H_X3_B1_UNI4445R
PAC	PAC019_U2OS_6H_X3_B1_UNI4445L
PAC	PAC049_U2OS_6H_X2_B1_UNI4445R
PAC	PAC056_U2OS_6H_X2_B1_UNI4445R
PAC	PAC024_U2OS_6H_X3_B1_UNI4445L
PAC	PAC038_U2OS_6H_X1_B1_UNI4445R
PAC	PAC065_U2OS_6H_X1_B1_UNI4445L
PAC	PAC031_U2OS_6H_X1_B1_UNI4445L
PAC	PAC044_U2OS_6H_X2_B1_UNI4445R
PAC	PAC038_U2OS_6H_X1_B1_UNI4445L
PAC	PAC035_U2OS_6H_X3_B1_UNI4445R
PAC	PAC038_U2OS_6H_X3_B1_UNI4445L
PAC	PAC057_U2OS_6H_X2_B1_UNI4445R
PAC	PAC052_U2OS_6H_X2_B1_UNI4445L
PAC	PAC069_U2OS_6H_X2_B1_UNI4445L
PAC	PAC033_U2OS_6H_X2_B1_UNI4445L
PAC	PAC042_U2OS_6H_X2_B1_UNI4445L
PAC	PAC028_U2OS_6H_X3_B1_UNI4445R
PAC	PAC048_U2OS_6H_X2_B1_UNI4445L
PAC	PAC045_U2OS_6H_X3_B1_UNI4445L
PAC	PAC015_U2OS_6H_X2_B1_UNI4445L
PAC	PAC058_U2OS_6H_X3_B1_UNI4445L
PAC	PAC021_U2OS_6H_X3_B1_UNI4445L
PAC	PAC066_U2OS_6H_X1_B1_UNI4445R
PAC	PAC053_U2OS_6H_X2_B1_UNI4445R
PAC	PAC003_U2OS_6H_X3_B1_UNI4445R
PAC	PAC015_U2OS_6H_X3_B1_UNI4445L
PAC	PAC035_U2OS_6H_X3_B1_UNI4445L
PAC	PAC008_U2OS_6H_X1_B1_UNI4445R
PAC	PAC057_U2OS_6H_X3_B1_UNI4445L
PAC	PAC055_U2OS_6H_X2_B1_UNI4445L
PAC	PAC001_U2OS_6H_X1_B1_UNI4445R
PAC	PAC056_U2OS_6H_X2_B1_UNI4445L
PAC	PAC068_U2OS_6H_X3_B1_UNI4445R
PAC	PAC061_U2OS_6H_X2_B1_UNI4445R
PAC	PAC028_U2OS_6H_X2_B1_UNI4445L
PAC	PAC044_U2OS_6H_X3_B1_UNI4445R
PAC	PAC037_U2OS_6H_X3_B1_UNI4445R
PAC	PAC049_U2OS_6H_X1_B1_UNI4445R
PAC	PAC017_U2OS_6H_X1_B1_UNI4445L
PAC	PAC068_U2OS_6H_X3_B1_UNI4445L
PAL	PAL002_PC3_XH_X1_B12
PAL	PAL001_PC3_XH_X1_B12
PBIOA	PBIOA020_HEPG2_24H_X2_B21
PBIOA	PBIOA016_A549_24H_X3_B21
PBIOA	PBIOA015_HCC515_24H_X1_B21
PBIOA	PBIOA021_PC3_24H_X2_B21
PBIOA	PBIOA014_PC3_24H_X3_B21
PBIOA	PBIOA016_HEPG2_24H_X2_B21
PBIOA	PBIOA018_HA1E_24H_X2_B21
PBIOA	PBIOA016_HA1E_24H_X1_B21
PBIOA	PBIOA014_HEPG2_24H_X3_B21
PBIOA	PBIOA017_HT29_24H_X2_B21
PBIOA	PBIOA018_HT29_24H_X3_B21
PBIOA	PBIOA020_MCF7_24H_X2_B21
PBIOA	PBIOA021_MCF7_24H_X1_B21
PBIOA	PBIOA007_XC.L10_24H_X3_B21
PBIOA	PBIOA022_MCF7_24H_X3_B21
PBIOA	PBIOA012_XC.R10_24H_X1_B21
PBIOA	PBIOA022_HA1E_24H_X1_B21
PBIOA	PBIOA006_XC.R10_24H_X2.A2_B20
PBIOA	PBIOA017_HEPG2_24H_X3_B21
PBIOA	PBIOA015_HCC515_24H_X2.L2_B20
PBIOA	PBIOA021_HA1E_24H_X3_B21
PBIOA	PBIOA010_XC.L10_24H_X3_B21
PBIOA	PBIOA007_XC.R10_24H_X3_B21
PBIOA	PBIOA016_HEPG2_24H_X3_B21
PBIOA	PBIOA018_HA1E_24H_X1_B21
PBIOA	PBIOA017_HCC515_24H_X2_B21
PBIOA	PBIOA011_XC.L10_24H_X3_B21
PBIOA	PBIOA018_PC3_24H_X3_B21
PBIOA	PBIOA022_HT29_24H_X2_B21
PBIOA	PBIOA011_XC.L10_24H_X2_B21
PBIOA	PBIOA019_HEPG2_24H_X2_B21
PBIOA	PBIOA021_PC3_24H_X1_B21
PBIOA	PBIOA015_PC3_24H_X1.A3_B20
PBIOA	PBIOA002_XC.TD20_24H_X4_B20
PBIOA	PBIOA015_MCF7_24H_X1_B20
PBIOA	PBIOA012_XC.L10_24H_X1_B21
PBIOA	PBIOA009_XC.L10_24H_X1_B21
PBIOA	PBIOA011_XC.L10_24H_X1_B21
PBIOA	PBIOA020_HA1E_24H_X3_B21
PBIOA	PBIOA017_A375_24H_X1_B21
PBIOA	PBIOA021_MCF7_24H_X3_B21
PBIOA	PBIOA005_XC.R10_24H_X3.A2_B20
PBIOA	PBIOA013_HT29_24H_X3.A2_B20
PBIOA	PBIOA014_HA1E_24H_X1_B21
PBIOA	PBIOA016_HA1E_24H_X2_B21
PBIOA	PBIOA019_PC3_24H_X2_B21
PBIOA	PBIOA017_A549_24H_X3_B21
PBIOA	PBIOA013_A549_24H_X2.A2_B20
PBIOA	PBIOA016_HT29_24H_X1_B21
PBIOA	PBIOA015_A375_24H_X2_B21
PBIOA	PBIOA020_A375_24H_X3_B21
PBIOA	PBIOA016_HA1E_24H_X3_B21
PBIOA	PBIOA020_HT29_24H_X1_B21
PBIOA	PBIOA015_HCC515_24H_X1.L2_B20
PBIOA	PBIOA018_HT29_24H_X3_B20
PBIOA	PBIOA016_HCC515_24H_X1_B21
PBIOA	PBIOA020_HCC515_24H_X1_B21
PBIOA	PBIOA001_XC.TD20_24H_X1_B20
PBIOA	PBIOA022_A549_24H_X1_B21
PBIOA	PBIOA015_HT29_24H_X3_B21
PBIOA	PBIOA017_HT29_24H_X1_B21
PBIOA	PBIOA015_HT29_24H_X1_B21
PBIOA	PBIOA019_HCC515_24H_X1_B21
PBIOA	PBIOA015_A549_24H_X2_B21
PBIOA	PBIOA020_PC3_24H_X1_B21
PBIOA	PBIOA008_XC.L10_24H_X3_B21
PBIOA	PBIOA009_XC.L10_24H_X3_B21
PBIOA	PBIOA020_A375_24H_X2_B21
PBIOA	PBIOA017_A375_24H_X3_B21
PBIOA	PBIOA016_HCC515_24H_X2_B21
PBIOA	PBIOA018_HEPG2_24H_X1_B21
PBIOA	PBIOA006_XC.L10_24H_X5_B22
